ï»¿Country Name,Country Code,Series Name,2013 [YR2013]
Seychelles,SYC,"Total debt service (% of exports of goods, services and primary income)",5.704756871
Sierra Leone,SLE,"Total debt service (% of exports of goods, services and primary income)",1.239188584
Singapore,SGP,"Total debt service (% of exports of goods, services and primary income)",..
Sint Maarten (Dutch part),SXM,"Total debt service (% of exports of goods, services and primary income)",..
Slovak Republic,SVK,"Total debt service (% of exports of goods, services and primary income)",..
Slovenia,SVN,"Total debt service (% of exports of goods, services and primary income)",..
Small states,SST,"Total debt service (% of exports of goods, services and primary income)",..
Solomon Islands,SLB,"Total debt service (% of exports of goods, services and primary income)",7.366200077
Somalia,SOM,"Total debt service (% of exports of goods, services and primary income)",..
South Africa,ZAF,"Total debt service (% of exports of goods, services and primary income)",8.313703247
South Asia,SAS,"Total debt service (% of exports of goods, services and primary income)",9.371451729
South Sudan,SSD,"Total debt service (% of exports of goods, services and primary income)",..
Spain,ESP,"Total debt service (% of exports of goods, services and primary income)",..
Sri Lanka,LKA,"Total debt service (% of exports of goods, services and primary income)",11.85564506
St. Kitts and Nevis,KNA,"Total debt service (% of exports of goods, services and primary income)",..
St. Lucia,LCA,"Total debt service (% of exports of goods, services and primary income)",5.940287435
St. Martin (French part),MAF,"Total debt service (% of exports of goods, services and primary income)",..
St. Vincent and the Grenadines,VCT,"Total debt service (% of exports of goods, services and primary income)",13.54662147
Sub-Saharan Africa (all income levels),SSF,"Total debt service (% of exports of goods, services and primary income)",..
Sub-Saharan Africa (developing only),SSA,"Total debt service (% of exports of goods, services and primary income)",6.153434296
Sudan,SDN,"Total debt service (% of exports of goods, services and primary income)",3.533140159
Suriname,SUR,"Total debt service (% of exports of goods, services and primary income)",..
Swaziland,SWZ,"Total debt service (% of exports of goods, services and primary income)",1.328086134
Sweden,SWE,"Total debt service (% of exports of goods, services and primary income)",..
Switzerland,CHE,"Total debt service (% of exports of goods, services and primary income)",..
Syrian Arab Republic,SYR,"Total debt service (% of exports of goods, services and primary income)",..
"Taiwan, China",TWN,"Total debt service (% of exports of goods, services and primary income)",..
Tajikistan,TJK,"Total debt service (% of exports of goods, services and primary income)",..
Tanzania,TZA,"Total debt service (% of exports of goods, services and primary income)",1.862528363
Thailand,THA,"Total debt service (% of exports of goods, services and primary income)",4.419267363
Timor-Leste,TMP,"Total debt service (% of exports of goods, services and primary income)",..
Togo,TGO,"Total debt service (% of exports of goods, services and primary income)",..
Tonga,TON,"Total debt service (% of exports of goods, services and primary income)",..
Trinidad and Tobago,TTO,"Total debt service (% of exports of goods, services and primary income)",..
Tunisia,TUN,"Total debt service (% of exports of goods, services and primary income)",11.78489494
Turkey,TUR,"Total debt service (% of exports of goods, services and primary income)",28.86098573
Turkmenistan,TKM,"Total debt service (% of exports of goods, services and primary income)",..
Turks and Caicos Islands,TCA,"Total debt service (% of exports of goods, services and primary income)",..
Tuvalu,TUV,"Total debt service (% of exports of goods, services and primary income)",..
Uganda,UGA,"Total debt service (% of exports of goods, services and primary income)",1.570324163
Ukraine,UKR,"Total debt service (% of exports of goods, services and primary income)",42.27852066
United Arab Emirates,ARE,"Total debt service (% of exports of goods, services and primary income)",..
United Kingdom,GBR,"Total debt service (% of exports of goods, services and primary income)",..
United States,USA,"Total debt service (% of exports of goods, services and primary income)",..
Upper middle income,UMC,"Total debt service (% of exports of goods, services and primary income)",10.26274424
Uruguay,URY,"Total debt service (% of exports of goods, services and primary income)",..
Uzbekistan,UZB,"Total debt service (% of exports of goods, services and primary income)",..
Vanuatu,VUT,"Total debt service (% of exports of goods, services and primary income)",1.855151462
"Venezuela, RB",VEN,"Total debt service (% of exports of goods, services and primary income)",..
Vietnam,VNM,"Total debt service (% of exports of goods, services and primary income)",3.548161158
Virgin Islands (U.S.),VIR,"Total debt service (% of exports of goods, services and primary income)",..
West Bank and Gaza,WBG,"Total debt service (% of exports of goods, services and primary income)",..
World,WLD,"Total debt service (% of exports of goods, services and primary income)",..
"Yemen, Rep.",YEM,"Total debt service (% of exports of goods, services and primary income)",2.835384948
Zambia,ZMB,"Total debt service (% of exports of goods, services and primary income)",2.803183367
Zimbabwe,ZWE,"Total debt service (% of exports of goods, services and primary income)",..
Afghanistan,AFG,Time required to start a business (days),5
Albania,ALB,Time required to start a business (days),4.5
Algeria,DZA,Time required to start a business (days),24
American Samoa,ASM,Time required to start a business (days),..
Andorra,ADO,Time required to start a business (days),..
Angola,AGO,Time required to start a business (days),66
Antigua and Barbuda,ATG,Time required to start a business (days),21
Arab World,ARB,Time required to start a business (days),19.47619048
Argentina,ARG,Time required to start a business (days),25
Armenia,ARM,Time required to start a business (days),4
Aruba,ABW,Time required to start a business (days),..
Australia,AUS,Time required to start a business (days),2.5
Austria,AUT,Time required to start a business (days),25
Azerbaijan,AZE,Time required to start a business (days),7
"Bahamas, The",BHS,Time required to start a business (days),23.5
Bahrain,BHR,Time required to start a business (days),9
Bangladesh,BGD,Time required to start a business (days),21.8
Barbados,BRB,Time required to start a business (days),18
Belarus,BLR,Time required to start a business (days),9
Belgium,BEL,Time required to start a business (days),4
Belize,BLZ,Time required to start a business (days),43
Benin,BEN,Time required to start a business (days),18
Bermuda,BMU,Time required to start a business (days),..
Bhutan,BTN,Time required to start a business (days),32
Bolivia,BOL,Time required to start a business (days),49
Bosnia and Herzegovina,BIH,Time required to start a business (days),37
Botswana,BWA,Time required to start a business (days),60
Brazil,BRA,Time required to start a business (days),86.6
Brunei Darussalam,BRN,Time required to start a business (days),101
Bulgaria,BGR,Time required to start a business (days),18
Burkina Faso,BFA,Time required to start a business (days),13
Burundi,BDI,Time required to start a business (days),5
Cabo Verde,CPV,Time required to start a business (days),10
Cambodia,KHM,Time required to start a business (days),101
Cameroon,CMR,Time required to start a business (days),15
Canada,CAN,Time required to start a business (days),5
Caribbean small states,CSS,Time required to start a business (days),33.88461538
Cayman Islands,CYM,Time required to start a business (days),..
Central African Republic,CAF,Time required to start a business (days),22
Central Europe and the Baltics,CEB,Time required to start a business (days),13.27272727
Chad,TCD,Time required to start a business (days),60
Channel Islands,CHI,Time required to start a business (days),..
Chile,CHL,Time required to start a business (days),5.5
China,CHN,Time required to start a business (days),34.4
Colombia,COL,Time required to start a business (days),11
Comoros,COM,Time required to start a business (days),15
"Congo, Dem. Rep.",ZAR,Time required to start a business (days),31
"Congo, Rep.",COG,Time required to start a business (days),101
Costa Rica,CRI,Time required to start a business (days),24
Cote d'Ivoire,CIV,Time required to start a business (days),8
Croatia,HRV,Time required to start a business (days),15
Cuba,CUB,Time required to start a business (days),..
Curacao,CUW,Time required to start a business (days),..
Cyprus,CYP,Time required to start a business (days),8
Czech Republic,CZE,Time required to start a business (days),19.5
Denmark,DNK,Time required to start a business (days),5.5
Djibouti,DJI,Time required to start a business (days),17
Dominica,DMA,Time required to start a business (days),12
Dominican Republic,DOM,Time required to start a business (days),19.5
East Asia & Pacific (all income levels),EAS,Time required to start a business (days),34.14137931
East Asia & Pacific (developing only),EAP,Time required to start a business (days),40.78095238
Ecuador,ECU,Time required to start a business (days),55.5
"Egypt, Arab Rep.",EGY,Time required to start a business (days),8
El Salvador,SLV,Time required to start a business (days),16.5
Equatorial Guinea,GNQ,Time required to start a business (days),135
Eritrea,ERI,Time required to start a business (days),84
Estonia,EST,Time required to start a business (days),6.5
Ethiopia,ETH,Time required to start a business (days),15
Euro area,EMU,Time required to start a business (days),12.60526316
Europe & Central Asia (all income levels),ECS,Time required to start a business (days),12.70204082
Europe & Central Asia (developing only),ECA,Time required to start a business (days),12.55263158
European Union,EUU,Time required to start a business (days),13.16071429
Faeroe Islands,FRO,Time required to start a business (days),..
Fiji,FJI,Time required to start a business (days),59
Finland,FIN,Time required to start a business (days),14
Fragile and conflict affected situations,FCS,Time required to start a business (days),31.34848485
France,FRA,Time required to start a business (days),6.5
